TimeInterval,Time,WeekDay,HoliDay,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,交通量
2024/05/23,13:35,4,0,01F0578S,01H0610S,31,82,46
2024/05/23,13:35,4,0,01F0578S,01H0610S,32,86,18
2024/05/23,13:35,4,0,01F0578S,01H0610S,41,93,1
2024/05/23,13:35,4,0,01F0578S,01H0610S,42,0,0
2024/05/23,13:35,4,0,01F0578S,01H0610S,5,0,0
2024/05/23,13:40,4,0,01F0584N,01F0557N,31,90,162
2024/05/23,13:40,4,0,01F0584N,01F0557N,32,86,70
2024/05/23,13:40,4,0,01F0584N,01F0557N,41,86,1
2024/05/23,13:40,4,0,01F0584N,01F0557N,42,82,33
2024/05/23,13:40,4,0,01F0584N,01F0557N,5,82,19
2024/05/23,13:40,4,0,01F0633N,01F0584N,31,86,126
2024/05/23,13:40,4,0,01F0633N,01F0584N,32,82,63
2024/05/23,13:40,4,0,01F0633N,01F0584N,41,0,0
2024/05/23,13:40,4,0,01F0633N,01F0584N,42,75,41
2024/05/23,13:40,4,0,01F0633N,01F0584N,5,75,30
2024/05/23,13:40,4,0,01F0578S,01F0633S,31,93,110
2024/05/23,13:40,4,0,01F0578S,01F0633S,32,82,52
2024/05/23,13:40,4,0,01F0578S,01F0633S,41,86,1
2024/05/23,13:40,4,0,01F0578S,01F0633S,42,79,26
2024/05/23,13:40,4,0,01F0578S,01F0633S,5,79,11
2024/05/23,13:40,4,0,01F0633S,01F0664S,31,93,100
2024/05/23,13:40,4,0,01F0633S,01F0664S,32,90,57
2024/05/23,13:40,4,0,01F0633S,01F0664S,41,82,2
2024/05/23,13:40,4,0,01F0633S,01F0664S,42,79,29
2024/05/23,13:40,4,0,01F0633S,01F0664S,5,79,13
2024/05/23,13:40,4,0,01F0633N,01H0579N,31,79,35
2024/05/23,13:40,4,0,01F0633N,01H0579N,32,79,21
2024/05/23,13:40,4,0,01F0633N,01H0579N,41,0,0
2024/05/23,13:40,4,0,01F0633N,01H0579N,42,0,0
2024/05/23,13:40,4,0,01F0633N,01H0579N,5,0,0
2024/05/23,13:40,4,0,01F0578S,01H0610S,31,86,33
2024/05/23,13:40,4,0,01F0578S,01H0610S,32,79,19
2024/05/23,13:40,4,0,01F0578S,01H0610S,41,84,2
2024/05/23,13:40,4,0,01F0578S,01H0610S,42,0,0
2024/05/23,13:40,4,0,01F0578S,01H0610S,5,0,0
2024/05/23,13:45,4,0,01F0584N,01F0557N,31,90,159
2024/05/23,13:45,4,0,01F0584N,01F0557N,32,90,85
2024/05/23,13:45,4,0,01F0584N,01F0557N,41,64,1
2024/05/23,13:45,4,0,01F0584N,01F0557N,42,79,39
2024/05/23,13:45,4,0,01F0584N,01F0557N,5,82,30
2024/05/23,13:45,4,0,01F0633N,01F0584N,31,79,128
2024/05/23,13:45,4,0,01F0633N,01F0584N,32,79,72
2024/05/23,13:45,4,0,01F0633N,01F0584N,41,75,1
2024/05/23,13:45,4,0,01F0633N,01F0584N,42,75,53
2024/05/23,13:45,4,0,01F0633N,01F0584N,5,72,32
