TimeInterval,Time,WeekDay,HoliDay,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,交通量,Rains
2024/05/12,00:50,0,1,01F0633N,01H0579N,42,0,0,1
2024/05/12,00:50,0,1,01F0633N,01H0579N,5,0,0,1
2024/05/12,00:50,0,1,01F0578S,01H0610S,31,99,10,1
2024/05/12,00:50,0,1,01F0578S,01H0610S,32,82,1,1
2024/05/12,00:50,0,1,01F0578S,01H0610S,41,0,0,1
2024/05/12,00:50,0,1,01F0578S,01H0610S,42,0,0,1
2024/05/12,00:50,0,1,01F0578S,01H0610S,5,0,0,1
2024/05/12,00:55,0,1,01F0584N,01F0557N,31,100,70,1
2024/05/12,00:55,0,1,01F0584N,01F0557N,32,100,11,1
2024/05/12,00:55,0,1,01F0584N,01F0557N,41,93,3,1
2024/05/12,00:55,0,1,01F0584N,01F0557N,42,86,3,1
2024/05/12,00:55,0,1,01F0584N,01F0557N,5,0,0,1
2024/05/12,00:55,0,1,01F0633N,01F0584N,31,100,41,1
2024/05/12,00:55,0,1,01F0633N,01F0584N,32,97,11,1
2024/05/12,00:55,0,1,01F0633N,01F0584N,41,0,0,1
2024/05/12,00:55,0,1,01F0633N,01F0584N,42,99,4,1
2024/05/12,00:55,0,1,01F0633N,01F0584N,5,75,3,1
2024/05/12,00:55,0,1,01F0578S,01F0633S,31,97,50,1
2024/05/12,00:55,0,1,01F0578S,01F0633S,32,90,8,1
2024/05/12,00:55,0,1,01F0578S,01F0633S,41,52,2,1
2024/05/12,00:55,0,1,01F0578S,01F0633S,42,81,8,1
2024/05/12,00:55,0,1,01F0578S,01F0633S,5,90,5,1
2024/05/12,00:55,0,1,01F0633S,01F0664S,31,95,54,1
2024/05/12,00:55,0,1,01F0633S,01F0664S,32,97,11,1
2024/05/12,00:55,0,1,01F0633S,01F0664S,41,93,3,1
2024/05/12,00:55,0,1,01F0633S,01F0664S,42,88,8,1
2024/05/12,00:55,0,1,01F0633S,01F0664S,5,82,3,1
2024/05/12,00:55,0,1,01F0633N,01H0579N,31,102,6,1
2024/05/12,00:55,0,1,01F0633N,01H0579N,32,99,6,1
2024/05/12,00:55,0,1,01F0633N,01H0579N,41,0,0,1
2024/05/12,00:55,0,1,01F0633N,01H0579N,42,0,0,1
2024/05/12,00:55,0,1,01F0633N,01H0579N,5,0,0,1
2024/05/12,00:55,0,1,01F0578S,01H0610S,31,100,12,1
2024/05/12,00:55,0,1,01F0578S,01H0610S,32,104,2,1
2024/05/12,00:55,0,1,01F0578S,01H0610S,41,0,0,1
2024/05/12,00:55,0,1,01F0578S,01H0610S,42,0,0,1
2024/05/12,00:55,0,1,01F0578S,01H0610S,5,0,0,1
2024/05/12,01:00,0,1,01F0584N,01F0557N,31,100,55,1
2024/05/12,01:00,0,1,01F0584N,01F0557N,32,104,11,1
2024/05/12,01:00,0,1,01F0584N,01F0557N,41,100,1,1
2024/05/12,01:00,0,1,01F0584N,01F0557N,42,102,2,1
2024/05/12,01:00,0,1,01F0584N,01F0557N,5,93,1,1
2024/05/12,01:00,0,1,01F0633N,01F0584N,31,104,45,1
2024/05/12,01:00,0,1,01F0633N,01F0584N,32,100,10,1
2024/05/12,01:00,0,1,01F0633N,01F0584N,41,100,1,1
2024/05/12,01:00,0,1,01F0633N,01F0584N,42,54,2,1
2024/05/12,01:00,0,1,01F0633N,01F0584N,5,86,3,1
2024/05/12,01:00,0,1,01F0578S,01F0633S,31,100,37,1
2024/05/12,01:00,0,1,01F0578S,01F0633S,32,100,7,1
2024/05/12,01:00,0,1,01F0578S,01F0633S,41,100,2,1
2024/05/12,01:00,0,1,01F0578S,01F0633S,42,95,4,1
2024/05/12,01:00,0,1,01F0578S,01F0633S,5,86,3,1
2024/05/12,01:00,0,1,01F0633S,01F0664S,31,97,46,1
2024/05/12,01:00,0,1,01F0633S,01F0664S,32,97,5,1
2024/05/12,01:00,0,1,01F0633S,01F0664S,41,97,3,1
2024/05/12,01:00,0,1,01F0633S,01F0664S,42,90,3,1
2024/05/12,01:00,0,1,01F0633S,01F0664S,5,90,5,1
2024/05/12,01:00,0,1,01F0633N,01H0579N,31,102,14,1
2024/05/12,01:00,0,1,01F0633N,01H0579N,32,90,3,1
2024/05/12,01:00,0,1,01F0633N,01H0579N,41,0,0,1
2024/05/12,01:00,0,1,01F0633N,01H0579N,42,0,0,1
2024/05/12,01:00,0,1,01F0633N,01H0579N,5,0,0,1
2024/05/12,01:00,0,1,01F0578S,01H0610S,31,93,6,1
2024/05/12,01:00,0,1,01F0578S,01H0610S,32,90,2,1
2024/05/12,01:00,0,1,01F0578S,01H0610S,41,0,0,1
2024/05/12,01:00,0,1,01F0578S,01H0610S,42,0,0,1
2024/05/12,01:00,0,1,01F0578S,01H0610S,5,0,0,1
2024/05/12,01:05,0,1,01F0584N,01F0557N,31,97,48,1
2024/05/12,01:05,0,1,01F0584N,01F0557N,32,97,10,1
2024/05/12,01:05,0,1,01F0584N,01F0557N,41,90,1,1
2024/05/12,01:05,0,1,01F0584N,01F0557N,42,93,5,1
2024/05/12,01:05,0,1,01F0584N,01F0557N,5,82,3,1
2024/05/12,01:05,0,1,01F0633N,01F0584N,31,100,46,1
2024/05/12,01:05,0,1,01F0633N,01F0584N,32,97,8,1
2024/05/12,01:05,0,1,01F0633N,01F0584N,41,93,1,1
2024/05/12,01:05,0,1,01F0633N,01F0584N,42,97,5,1
2024/05/12,01:05,0,1,01F0633N,01F0584N,5,93,2,1
2024/05/12,01:05,0,1,01F0578S,01F0633S,31,104,33,1
2024/05/12,01:05,0,1,01F0578S,01F0633S,32,102,6,1
2024/05/12,01:05,0,1,01F0578S,01F0633S,41,97,1,1
2024/05/12,01:05,0,1,01F0578S,01F0633S,42,93,5,1
2024/05/12,01:05,0,1,01F0578S,01F0633S,5,86,5,1
2024/05/12,01:05,0,1,01F0633S,01F0664S,31,100,43,1
2024/05/12,01:05,0,1,01F0633S,01F0664S,32,97,6,1
2024/05/12,01:05,0,1,01F0633S,01F0664S,41,93,1,1
2024/05/12,01:05,0,1,01F0633S,01F0664S,42,93,6,1
2024/05/12,01:05,0,1,01F0633S,01F0664S,5,86,5,1
2024/05/12,01:05,0,1,01F0633N,01H0579N,31,104,6,1
2024/05/12,01:05,0,1,01F0633N,01H0579N,32,108,1,1
2024/05/12,01:05,0,1,01F0633N,01H0579N,41,0,0,1
2024/05/12,01:05,0,1,01F0633N,01H0579N,42,0,0,1
2024/05/12,01:05,0,1,01F0633N,01H0579N,5,0,0,1
2024/05/12,01:05,0,1,01F0578S,01H0610S,31,93,9,1
2024/05/12,01:05,0,1,01F0578S,01H0610S,32,93,3,1
2024/05/12,01:05,0,1,01F0578S,01H0610S,41,0,0,1
2024/05/12,01:05,0,1,01F0578S,01H0610S,42,82,1,1
2024/05/12,01:05,0,1,01F0578S,01H0610S,5,0,0,1
2024/05/12,01:10,0,1,01F0584N,01F0557N,31,99,54,1
2024/05/12,01:10,0,1,01F0584N,01F0557N,32,93,6,1
2024/05/12,01:10,0,1,01F0584N,01F0557N,41,0,0,1
2024/05/12,01:10,0,1,01F0584N,01F0557N,42,93,4,1
2024/05/12,01:10,0,1,01F0584N,01F0557N,5,0,0,1
2024/05/12,01:10,0,1,01F0633N,01F0584N,31,104,46,1
2024/05/12,01:10,0,1,01F0633N,01F0584N,32,97,6,1
2024/05/12,01:10,0,1,01F0633N,01F0584N,41,0,0,1
2024/05/12,01:10,0,1,01F0633N,01F0584N,42,10,3,1
2024/05/12,01:10,0,1,01F0633N,01F0584N,5,82,1,1
2024/05/12,01:10,0,1,01F0578S,01F0633S,31,99,28,1
2024/05/12,01:10,0,1,01F0578S,01F0633S,32,97,5,1
2024/05/12,01:10,0,1,01F0578S,01F0633S,41,0,0,1
2024/05/12,01:10,0,1,01F0578S,01F0633S,42,86,5,1
2024/05/12,01:10,0,1,01F0578S,01F0633S,5,88,6,1
2024/05/12,01:10,0,1,01F0633S,01F0664S,31,93,31,1
2024/05/12,01:10,0,1,01F0633S,01F0664S,32,95,8,1
2024/05/12,01:10,0,1,01F0633S,01F0664S,41,0,0,1
2024/05/12,01:10,0,1,01F0633S,01F0664S,42,75,1,1
2024/05/12,01:10,0,1,01F0633S,01F0664S,5,90,6,1
2024/05/12,01:10,0,1,01F0633N,01H0579N,31,100,7,1
2024/05/12,01:10,0,1,01F0633N,01H0579N,32,97,2,1
2024/05/12,01:10,0,1,01F0633N,01H0579N,41,0,0,1
2024/05/12,01:10,0,1,01F0633N,01H0579N,42,0,0,1
2024/05/12,01:10,0,1,01F0633N,01H0579N,5,0,0,1
2024/05/12,01:10,0,1,01F0578S,01H0610S,31,93,13,1
2024/05/12,01:10,0,1,01F0578S,01H0610S,32,0,0,1
2024/05/12,01:10,0,1,01F0578S,01H0610S,41,0,0,1
2024/05/12,01:10,0,1,01F0578S,01H0610S,42,0,0,1
2024/05/12,01:10,0,1,01F0578S,01H0610S,5,0,0,1
2024/05/12,01:15,0,1,01F0584N,01F0557N,31,99,50,1
2024/05/12,01:15,0,1,01F0584N,01F0557N,32,95,10,1
2024/05/12,01:15,0,1,01F0584N,01F0557N,41,0,0,1
2024/05/12,01:15,0,1,01F0584N,01F0557N,42,86,3,1
2024/05/12,01:15,0,1,01F0584N,01F0557N,5,82,5,1
2024/05/12,01:15,0,1,01F0633N,01F0584N,31,104,45,1
2024/05/12,01:15,0,1,01F0633N,01F0584N,32,97,7,1
2024/05/12,01:15,0,1,01F0633N,01F0584N,41,97,1,1
2024/05/12,01:15,0,1,01F0633N,01F0584N,42,93,6,1
2024/05/12,01:15,0,1,01F0633N,01F0584N,5,50,2,1
2024/05/12,01:15,0,1,01F0578S,01F0633S,31,93,32,1
2024/05/12,01:15,0,1,01F0578S,01F0633S,32,91,4,1
2024/05/12,01:15,0,1,01F0578S,01F0633S,41,0,0,1
2024/05/12,01:15,0,1,01F0578S,01F0633S,42,82,9,1
2024/05/12,01:15,0,1,01F0578S,01F0633S,5,86,4,1
2024/05/12,01:15,0,1,01F0633S,01F0664S,31,97,44,1
2024/05/12,01:15,0,1,01F0633S,01F0664S,32,93,6,1
2024/05/12,01:15,0,1,01F0633S,01F0664S,41,0,0,1
2024/05/12,01:15,0,1,01F0633S,01F0664S,42,86,11,1
2024/05/12,01:15,0,1,01F0633S,01F0664S,5,90,5,1
2024/05/12,01:15,0,1,01F0633N,01H0579N,31,99,8,1
2024/05/12,01:15,0,1,01F0633N,01H0579N,32,90,1,1
2024/05/12,01:15,0,1,01F0633N,01H0579N,41,0,0,1
2024/05/12,01:15,0,1,01F0633N,01H0579N,42,0,0,1
2024/05/12,01:15,0,1,01F0633N,01H0579N,5,0,0,1
2024/05/12,01:15,0,1,01F0578S,01H0610S,31,104,5,1
2024/05/12,01:15,0,1,01F0578S,01H0610S,32,0,0,1
2024/05/12,01:15,0,1,01F0578S,01H0610S,41,0,0,1
2024/05/12,01:15,0,1,01F0578S,01H0610S,42,0,0,1
2024/05/12,01:15,0,1,01F0578S,01H0610S,5,0,0,1
2024/05/12,01:20,0,1,01F0584N,01F0557N,31,100,58,1
2024/05/12,01:20,0,1,01F0584N,01F0557N,32,93,8,1
2024/05/12,01:20,0,1,01F0584N,01F0557N,41,97,1,1
2024/05/12,01:20,0,1,01F0584N,01F0557N,42,102,2,1
2024/05/12,01:20,0,1,01F0584N,01F0557N,5,90,5,1
2024/05/12,01:20,0,1,01F0633N,01F0584N,31,104,35,1
2024/05/12,01:20,0,1,01F0633N,01F0584N,32,97,4,1
2024/05/12,01:20,0,1,01F0633N,01F0584N,41,97,1,1
2024/05/12,01:20,0,1,01F0633N,01F0584N,42,100,3,1
2024/05/12,01:20,0,1,01F0633N,01F0584N,5,90,7,1
2024/05/12,01:20,0,1,01F0578S,01F0633S,31,97,38,1
2024/05/12,01:20,0,1,01F0578S,01F0633S,32,100,3,1
2024/05/12,01:20,0,1,01F0578S,01F0633S,41,90,2,1
2024/05/12,01:20,0,1,01F0578S,01F0633S,42,86,7,1
2024/05/12,01:20,0,1,01F0578S,01F0633S,5,90,6,1
2024/05/12,01:20,0,1,01F0633S,01F0664S,31,97,48,1
2024/05/12,01:20,0,1,01F0633S,01F0664S,32,84,4,1
2024/05/12,01:20,0,1,01F0633S,01F0664S,41,93,1,1
2024/05/12,01:20,0,1,01F0633S,01F0664S,42,93,8,1
2024/05/12,01:20,0,1,01F0633S,01F0664S,5,84,4,1
2024/05/12,01:20,0,1,01F0633N,01H0579N,31,104,1,1
2024/05/12,01:20,0,1,01F0633N,01H0579N,32,93,2,1
2024/05/12,01:20,0,1,01F0633N,01H0579N,41,0,0,1
2024/05/12,01:20,0,1,01F0633N,01H0579N,42,0,0,1
2024/05/12,01:20,0,1,01F0633N,01H0579N,5,0,0,1
2024/05/12,01:20,0,1,01F0578S,01H0610S,31,99,12,1
2024/05/12,01:20,0,1,01F0578S,01H0610S,32,0,0,1
2024/05/12,01:20,0,1,01F0578S,01H0610S,41,97,1,1
2024/05/12,01:20,0,1,01F0578S,01H0610S,42,0,0,1
2024/05/12,01:20,0,1,01F0578S,01H0610S,5,0,0,1
2024/05/12,01:25,0,1,01F0584N,01F0557N,31,100,49,1
2024/05/12,01:25,0,1,01F0584N,01F0557N,32,115,3,1
2024/05/12,01:25,0,1,01F0584N,01F0557N,41,93,2,1
2024/05/12,01:25,0,1,01F0584N,01F0557N,42,86,3,1
2024/05/12,01:25,0,1,01F0584N,01F0557N,5,90,3,1
2024/05/12,01:25,0,1,01F0633N,01F0584N,31,100,32,1
2024/05/12,01:25,0,1,01F0633N,01F0584N,32,100,6,1
2024/05/12,01:25,0,1,01F0633N,01F0584N,41,0,0,1
2024/05/12,01:25,0,1,01F0633N,01F0584N,42,90,1,1
2024/05/12,01:25,0,1,01F0633N,01F0584N,5,97,2,1
2024/05/12,01:25,0,1,01F0578S,01F0633S,31,100,29,1
2024/05/12,01:25,0,1,01F0578S,01F0633S,32,97,7,1
2024/05/12,01:25,0,1,01F0578S,01F0633S,41,0,0,1
2024/05/12,01:25,0,1,01F0578S,01F0633S,42,86,6,1
2024/05/12,01:25,0,1,01F0578S,01F0633S,5,86,2,1
2024/05/12,01:25,0,1,01F0633S,01F0664S,31,97,33,1
2024/05/12,01:25,0,1,01F0633S,01F0664S,32,95,10,1
2024/05/12,01:25,0,1,01F0633S,01F0664S,41,90,1,1
2024/05/12,01:25,0,1,01F0633S,01F0664S,42,86,5,1
2024/05/12,01:25,0,1,01F0633S,01F0664S,5,93,1,1
2024/05/12,01:25,0,1,01F0633N,01H0579N,31,97,7,1
2024/05/12,01:25,0,1,01F0633N,01H0579N,32,0,0,1
2024/05/12,01:25,0,1,01F0633N,01H0579N,41,0,0,1
2024/05/12,01:25,0,1,01F0633N,01H0579N,42,0,0,1
2024/05/12,01:25,0,1,01F0633N,01H0579N,5,0,0,1
2024/05/12,01:25,0,1,01F0578S,01H0610S,31,97,9,1
2024/05/12,01:25,0,1,01F0578S,01H0610S,32,0,0,1
2024/05/12,01:25,0,1,01F0578S,01H0610S,41,0,0,1
2024/05/12,01:25,0,1,01F0578S,01H0610S,42,0,0,1
2024/05/12,01:25,0,1,01F0578S,01H0610S,5,0,0,1
2024/05/12,01:30,0,1,01F0584N,01F0557N,31,99,46,1
2024/05/12,01:30,0,1,01F0584N,01F0557N,32,100,7,1
2024/05/12,01:30,0,1,01F0584N,01F0557N,41,0,0,1
2024/05/12,01:30,0,1,01F0584N,01F0557N,42,90,2,1
2024/05/12,01:30,0,1,01F0584N,01F0557N,5,84,4,1
2024/05/12,01:30,0,1,01F0633N,01F0584N,31,100,42,1
2024/05/12,01:30,0,1,01F0633N,01F0584N,32,97,7,1
2024/05/12,01:30,0,1,01F0633N,01F0584N,41,21,1,1
2024/05/12,01:30,0,1,01F0633N,01F0584N,42,93,1,1
2024/05/12,01:30,0,1,01F0633N,01F0584N,5,79,4,1
2024/05/12,01:30,0,1,01F0578S,01F0633S,31,100,28,1
2024/05/12,01:30,0,1,01F0578S,01F0633S,32,93,5,1
2024/05/12,01:30,0,1,01F0578S,01F0633S,41,90,3,1
2024/05/12,01:30,0,1,01F0578S,01F0633S,42,93,3,1
2024/05/12,01:30,0,1,01F0578S,01F0633S,5,88,4,1
2024/05/12,01:30,0,1,01F0633S,01F0664S,31,97,31,1
2024/05/12,01:30,0,1,01F0633S,01F0664S,32,91,8,1
2024/05/12,01:30,0,1,01F0633S,01F0664S,41,90,2,1
2024/05/12,01:30,0,1,01F0633S,01F0664S,42,90,4,1
2024/05/12,01:30,0,1,01F0633S,01F0664S,5,90,3,1
2024/05/12,01:30,0,1,01F0633N,01H0579N,31,100,5,1
2024/05/12,01:30,0,1,01F0633N,01H0579N,32,0,0,1
2024/05/12,01:30,0,1,01F0633N,01H0579N,41,0,0,1
2024/05/12,01:30,0,1,01F0633N,01H0579N,42,0,0,1
2024/05/12,01:30,0,1,01F0633N,01H0579N,5,0,0,1
2024/05/12,01:30,0,1,01F0578S,01H0610S,31,102,12,1
2024/05/12,01:30,0,1,01F0578S,01H0610S,32,90,1,1
2024/05/12,01:30,0,1,01F0578S,01H0610S,41,0,0,1
2024/05/12,01:30,0,1,01F0578S,01H0610S,42,0,0,1
2024/05/12,01:30,0,1,01F0578S,01H0610S,5,0,0,1
2024/05/12,01:35,0,1,01F0584N,01F0557N,31,100,47,1
2024/05/12,01:35,0,1,01F0584N,01F0557N,32,97,12,1
2024/05/12,01:35,0,1,01F0584N,01F0557N,41,97,2,1
2024/05/12,01:35,0,1,01F0584N,01F0557N,42,100,2,1
2024/05/12,01:35,0,1,01F0584N,01F0557N,5,79,3,1
2024/05/12,01:35,0,1,01F0633N,01F0584N,31,102,32,1
2024/05/12,01:35,0,1,01F0633N,01F0584N,32,95,6,1
2024/05/12,01:35,0,1,01F0633N,01F0584N,41,93,1,1
2024/05/12,01:35,0,1,01F0633N,01F0584N,42,99,4,1
2024/05/12,01:35,0,1,01F0633N,01F0584N,5,81,4,1
2024/05/12,01:35,0,1,01F0578S,01F0633S,31,100,45,1
2024/05/12,01:35,0,1,01F0578S,01F0633S,32,100,6,1
2024/05/12,01:35,0,1,01F0578S,01F0633S,41,0,0,1
2024/05/12,01:35,0,1,01F0578S,01F0633S,42,86,11,1
2024/05/12,01:35,0,1,01F0578S,01F0633S,5,84,4,1
2024/05/12,01:35,0,1,01F0633S,01F0664S,31,97,29,1
2024/05/12,01:35,0,1,01F0633S,01F0664S,32,99,6,1
2024/05/12,01:35,0,1,01F0633S,01F0664S,41,0,0,1
2024/05/12,01:35,0,1,01F0633S,01F0664S,42,90,6,1
2024/05/12,01:35,0,1,01F0633S,01F0664S,5,82,3,1
2024/05/12,01:35,0,1,01F0633N,01H0579N,31,104,7,1
2024/05/12,01:35,0,1,01F0633N,01H0579N,32,21,1,1
2024/05/12,01:35,0,1,01F0633N,01H0579N,41,0,0,1
2024/05/12,01:35,0,1,01F0633N,01H0579N,42,0,0,1
2024/05/12,01:35,0,1,01F0633N,01H0579N,5,0,0,1
2024/05/12,01:35,0,1,01F0578S,01H0610S,31,93,6,1
2024/05/12,01:35,0,1,01F0578S,01H0610S,32,115,1,1
2024/05/12,01:35,0,1,01F0578S,01H0610S,41,0,0,1
2024/05/12,01:35,0,1,01F0578S,01H0610S,42,0,0,1
2024/05/12,01:35,0,1,01F0578S,01H0610S,5,0,0,1
2024/05/12,01:40,0,1,01F0584N,01F0557N,31,100,35,1
2024/05/12,01:40,0,1,01F0584N,01F0557N,32,90,6,1
2024/05/12,01:40,0,1,01F0584N,01F0557N,41,0,0,1
2024/05/12,01:40,0,1,01F0584N,01F0557N,42,100,3,1
2024/05/12,01:40,0,1,01F0584N,01F0557N,5,43,2,1
2024/05/12,01:40,0,1,01F0633N,01F0584N,31,100,24,1
2024/05/12,01:40,0,1,01F0633N,01F0584N,32,100,4,1
2024/05/12,01:40,0,1,01F0633N,01F0584N,41,0,0,1
2024/05/12,01:40,0,1,01F0633N,01F0584N,42,100,3,1
2024/05/12,01:40,0,1,01F0633N,01F0584N,5,91,2,1
2024/05/12,01:40,0,1,01F0578S,01F0633S,31,102,34,1
2024/05/12,01:40,0,1,01F0578S,01F0633S,32,100,7,1
2024/05/12,01:40,0,1,01F0578S,01F0633S,41,0,0,1
2024/05/12,01:40,0,1,01F0578S,01F0633S,42,90,8,1
2024/05/12,01:40,0,1,01F0578S,01F0633S,5,84,8,1
2024/05/12,01:40,0,1,01F0633S,01F0664S,31,100,27,1
2024/05/12,01:40,0,1,01F0633S,01F0664S,32,91,12,1
2024/05/12,01:40,0,1,01F0633S,01F0664S,41,100,1,1
2024/05/12,01:40,0,1,01F0633S,01F0664S,42,93,9,1
2024/05/12,01:40,0,1,01F0633S,01F0664S,5,86,7,1
2024/05/12,01:40,0,1,01F0633N,01H0579N,31,95,4,1
2024/05/12,01:40,0,1,01F0633N,01H0579N,32,79,1,1
2024/05/12,01:40,0,1,01F0633N,01H0579N,41,0,0,1
2024/05/12,01:40,0,1,01F0633N,01H0579N,42,0,0,1
2024/05/12,01:40,0,1,01F0633N,01H0579N,5,0,0,1
2024/05/12,01:40,0,1,01F0578S,01H0610S,31,108,4,1
2024/05/12,01:40,0,1,01F0578S,01H0610S,32,90,1,1
2024/05/12,01:40,0,1,01F0578S,01H0610S,41,0,0,1
2024/05/12,01:40,0,1,01F0578S,01H0610S,42,0,0,1
2024/05/12,01:40,0,1,01F0578S,01H0610S,5,0,0,1
2024/05/12,01:45,0,1,01F0584N,01F0557N,31,100,46,1
2024/05/12,01:45,0,1,01F0584N,01F0557N,32,97,11,1
2024/05/12,01:45,0,1,01F0584N,01F0557N,41,90,1,1
2024/05/12,01:45,0,1,01F0584N,01F0557N,42,99,2,1
2024/05/12,01:45,0,1,01F0584N,01F0557N,5,97,1,1
2024/05/12,01:45,0,1,01F0633N,01F0584N,31,100,37,1
2024/05/12,01:45,0,1,01F0633N,01F0584N,32,93,7,1
2024/05/12,01:45,0,1,01F0633N,01F0584N,41,0,0,1
2024/05/12,01:45,0,1,01F0633N,01F0584N,42,0,0,1
2024/05/12,01:45,0,1,01F0633N,01F0584N,5,93,1,1
2024/05/12,01:45,0,1,01F0578S,01F0633S,31,100,31,1
2024/05/12,01:45,0,1,01F0578S,01F0633S,32,97,6,1
2024/05/12,01:45,0,1,01F0578S,01F0633S,41,97,1,1
2024/05/12,01:45,0,1,01F0578S,01F0633S,42,93,8,1
2024/05/12,01:45,0,1,01F0578S,01F0633S,5,93,6,1
2024/05/12,01:45,0,1,01F0633S,01F0664S,31,100,31,1
2024/05/12,01:45,0,1,01F0633S,01F0664S,32,93,8,1
2024/05/12,01:45,0,1,01F0633S,01F0664S,41,100,1,1
2024/05/12,01:45,0,1,01F0633S,01F0664S,42,93,7,1
2024/05/12,01:45,0,1,01F0633S,01F0664S,5,93,3,1
2024/05/12,01:45,0,1,01F0633N,01H0579N,31,97,2,1
2024/05/12,01:45,0,1,01F0633N,01H0579N,32,0,0,1
2024/05/12,01:45,0,1,01F0633N,01H0579N,41,0,0,1
2024/05/12,01:45,0,1,01F0633N,01H0579N,42,0,0,1
2024/05/12,01:45,0,1,01F0633N,01H0579N,5,0,0,1
2024/05/12,01:45,0,1,01F0578S,01H0610S,31,100,7,1
2024/05/12,01:45,0,1,01F0578S,01H0610S,32,97,2,1
2024/05/12,01:45,0,1,01F0578S,01H0610S,41,0,0,1
2024/05/12,01:45,0,1,01F0578S,01H0610S,42,0,0,1
2024/05/12,01:45,0,1,01F0578S,01H0610S,5,0,0,1
2024/05/12,01:50,0,1,01F0584N,01F0557N,31,102,36,1
2024/05/12,01:50,0,1,01F0584N,01F0557N,32,93,11,1
2024/05/12,01:50,0,1,01F0584N,01F0557N,41,0,0,1
2024/05/12,01:50,0,1,01F0584N,01F0557N,42,72,1,1
2024/05/12,01:50,0,1,01F0584N,01F0557N,5,86,3,1
2024/05/12,01:50,0,1,01F0633N,01F0584N,31,104,30,1
2024/05/12,01:50,0,1,01F0633N,01F0584N,32,104,7,1
2024/05/12,01:50,0,1,01F0633N,01F0584N,41,18,1,1
2024/05/12,01:50,0,1,01F0633N,01F0584N,42,50,2,1
2024/05/12,01:50,0,1,01F0633N,01F0584N,5,82,6,1
2024/05/12,01:50,0,1,01F0578S,01F0633S,31,102,42,1
2024/05/12,01:50,0,1,01F0578S,01F0633S,32,104,3,1
2024/05/12,01:50,0,1,01F0578S,01F0633S,41,93,1,1
2024/05/12,01:50,0,1,01F0578S,01F0633S,42,95,4,1
2024/05/12,01:50,0,1,01F0578S,01F0633S,5,41,2,1
2024/05/12,01:50,0,1,01F0633S,01F0664S,31,97,33,1
2024/05/12,01:50,0,1,01F0633S,01F0664S,32,97,7,1
2024/05/12,01:50,0,1,01F0633S,01F0664S,41,93,1,1
2024/05/12,01:50,0,1,01F0633S,01F0664S,42,93,8,1
2024/05/12,01:50,0,1,01F0633S,01F0664S,5,91,4,1
2024/05/12,01:50,0,1,01F0633N,01H0579N,31,104,7,1
2024/05/12,01:50,0,1,01F0633N,01H0579N,32,102,2,1
2024/05/12,01:50,0,1,01F0633N,01H0579N,41,0,0,1
2024/05/12,01:50,0,1,01F0633N,01H0579N,42,0,0,1
2024/05/12,01:50,0,1,01F0633N,01H0579N,5,0,0,1
2024/05/12,01:50,0,1,01F0578S,01H0610S,31,97,6,1
2024/05/12,01:50,0,1,01F0578S,01H0610S,32,0,0,1
2024/05/12,01:50,0,1,01F0578S,01H0610S,41,0,0,1
2024/05/12,01:50,0,1,01F0578S,01H0610S,42,0,0,1
2024/05/12,01:50,0,1,01F0578S,01H0610S,5,0,0,1
2024/05/12,01:55,0,1,01F0584N,01F0557N,31,97,38,1
2024/05/12,01:55,0,1,01F0584N,01F0557N,32,99,10,1
2024/05/12,01:55,0,1,01F0584N,01F0557N,41,97,3,1
2024/05/12,01:55,0,1,01F0584N,01F0557N,42,91,8,1
2024/05/12,01:55,0,1,01F0584N,01F0557N,5,86,5,1
2024/05/12,01:55,0,1,01F0633N,01F0584N,31,100,32,1
2024/05/12,01:55,0,1,01F0633N,01F0584N,32,93,7,1
2024/05/12,01:55,0,1,01F0633N,01F0584N,41,100,1,1
2024/05/12,01:55,0,1,01F0633N,01F0584N,42,90,9,1
2024/05/12,01:55,0,1,01F0633N,01F0584N,5,91,6,1
2024/05/12,01:55,0,1,01F0578S,01F0633S,31,100,31,1
2024/05/12,01:55,0,1,01F0578S,01F0633S,32,86,13,1
2024/05/12,01:55,0,1,01F0578S,01F0633S,41,0,0,1
2024/05/12,01:55,0,1,01F0578S,01F0633S,42,79,3,1
2024/05/12,01:55,0,1,01F0578S,01F0633S,5,81,4,1
2024/05/12,01:55,0,1,01F0633S,01F0664S,31,99,34,1
2024/05/12,01:55,0,1,01F0633S,01F0664S,32,100,13,1
2024/05/12,01:55,0,1,01F0633S,01F0664S,41,0,0,1
2024/05/12,01:55,0,1,01F0633S,01F0664S,42,86,4,1
2024/05/12,01:55,0,1,01F0633S,01F0664S,5,82,3,1
2024/05/12,01:55,0,1,01F0633N,01H0579N,31,104,7,1
2024/05/12,01:55,0,1,01F0633N,01H0579N,32,100,2,1
2024/05/12,01:55,0,1,01F0633N,01H0579N,41,0,0,1
2024/05/12,01:55,0,1,01F0633N,01H0579N,42,0,0,1
2024/05/12,01:55,0,1,01F0633N,01H0579N,5,0,0,1
2024/05/12,01:55,0,1,01F0578S,01H0610S,31,104,11,1
2024/05/12,01:55,0,1,01F0578S,01H0610S,32,104,1,1
2024/05/12,01:55,0,1,01F0578S,01H0610S,41,0,0,1
2024/05/12,01:55,0,1,01F0578S,01H0610S,42,0,0,1
2024/05/12,01:55,0,1,01F0578S,01H0610S,5,0,0,1
2024/05/12,02:00,0,1,01F0584N,01F0557N,31,100,29,1
